;COUNTRY;SORT_ART_NR;ART_NAME;URL;Supplier;Suppl. product code;EAN;COMPETITOR;SKU_ID;SORT_EAN_NR;ART_NAME;PACKAGE_PRICE;UNIT_PRICE;PROMO_PRICE;QTY_FACTOR_PACKAGE_PRICE;URL;MATCH_TYPE_FLAG;QLTY_FACTOR_PACKAGE_PRICE;MATCH_SOURCE;MATCH_OWNER;CRAWLING_TIMESTAMP;COMMENTS
362;CZ;461582;Pigment    Acomix     WR5        červ.sv.   1 l;;Akzo Nobel Coatings CZ,as;5031887;8711113073561;;;;;;;;;;;;;;;
363;CZ;461583;Báze       PerfectMat base       light      10 l;;Akzo Nobel Coatings CZ,as;5200595;8590627995237;;;;;;;;;;;;;;;
364;CZ;461584;Pigment    Acomix     WTR        trans.červ 1 l;;Akzo Nobel Coatings CZ,as;5031888;8711113073684;;;;;;;;;;;;;;;
365;CZ;461585;Báze       PerfectMat base       medium     1 l;;Akzo Nobel Coatings CZ,as;5200596;8590627995220;;;;;;;;;;;;;;;
366;CZ;461586;Pigment    Acomix     WTY        trans.žlut 1 l;;Akzo Nobel Coatings CZ,as;5031889;8711113073677;;;;;;;;;;;;;;;
367;CZ;461587;Báze       AcrylMatt  base       medium     10 l;;Akzo Nobel Coatings CZ,as;5200649;8590627995619;;;;;;;;;;;;;;;
368;CZ;461588;Báze       AcrylMatt  base       light      1 l;;Akzo Nobel Coatings CZ,as;5200577;8590627995688;;;;;;;;;;;;;;;
369;CZ;461589;Pigment    Acomix     WB1        tm.modrá   1 l;;Akzo Nobel Coatings CZ,as;5031881;8711113073615;;;;;;;;;;;;;;;
370;CZ;461590;Báze       PerfectMat base       ex.deep    5 l;;Akzo Nobel Coatings CZ,as;5200601;8590627995176;;;;;;;;;;;;;;;
371;CZ;461591;Pigment    Acomix     WY3        sv.žlut.   1 l;;Akzo Nobel Coatings CZ,as;5031905;8711113073592;;;;;;;;;;;;;;;
372;CZ;461592;Pigment    Acomix     WB3        sv.modrá   1 l;;Akzo Nobel Coatings CZ,as;5031882;8711113073622;;;;;;;;;;;;;;;
373;CZ;461593;Báze       PerfectMat base       light      2,5 l;;Akzo Nobel Coatings CZ,as;5200593;8590627995251;;;;;;;;;;;;;;;
374;CZ;461594;Pigment    Acomix     WR2        červená tm 1 l;;Akzo Nobel Coatings CZ,as;5031886;8711113073554;;;;;;;;;;;;;;;
375;CZ;461595;Pigment    Acomix     WG1        zelená     1 l;;Akzo Nobel Coatings CZ,as;5031883;8711113073646;;;;;;;;;;;;;;;
376;CZ;461596;Pigment    Acomix     WY1        okrová     1 l;;Akzo Nobel Coatings CZ,as;5031903;8711113073578;;;;;;;;;;;;;;;
377;CZ;461597;Báze       PerfectMat base       ex.deep    2,5 l;;Akzo Nobel Coatings CZ,as;5200600;8590627995183;;;;;;;;;;;;;;;
378;CZ;461598;Báze       AcrylMatt  base       light      5 l;;Akzo Nobel Coatings CZ,as;5200579;8590627995664;;;;;;;;;;;;;;;
379;CZ;461599;Pigment    Acomix     WZ1        černá      1 l;;Akzo Nobel Coatings CZ,as;5031906;8711113073639;;;;;;;;;;;;;;;
380;CZ;461600;Pigment    Acomix     WO3        oranžová   1 l;;Akzo Nobel Coatings CZ,as;5031884;8711113073608;;;;;;;;;;;;;;;
381;CZ;461601;Pigment    Acomix     WY2        žl.střední 1 l;;Akzo Nobel Coatings CZ,as;5031904;8711113073585;;;;;;;;;;;;;;;
382;CZ;461602;Báze       PerfectMat base       light      1 l;;Akzo Nobel Coatings CZ,as;5200592;8590627995268;;;;;;;;;;;;;;;
383;CZ;461603;Pigment    Acomix     WR1        č.cihla    1 l;;Akzo Nobel Coatings CZ,as;5031885;8711113073547;;;;;;;;;;;;;;;
384;CZ;461604;Báze       AcrylMatt  base       light      2,5 l;;Akzo Nobel Coatings CZ,as;5200578;8590627995671;;;;;;;;;;;;;;;
385;CZ;461605;Báze       Resist     Gloss      medium     0,7 l;;Akzo Nobel Coatings CZ,as;5203825;8590627994834;;;;;;;;;;;;;;;
386;CZ;461606;Báze       Resist     Gloss      light      2,5 l;;Akzo Nobel Coatings CZ,as;5203823;8590627994858;;;;;;;;;;;;;;;
387;CZ;461607;Báze       Resist     Gloss      light      0,7 l;;Akzo Nobel Coatings CZ,as;5203822;8590627994865;;;;;;;;;;;;;;;
388;CZ;461608;Báze       Resist     Gloss      ex.deep    0,7 l;;Akzo Nobel Coatings CZ,as;5203828;8590627994803;;;;;;;;;;;;;;;
389;CZ;461609;Báze       Resist     Gloss      ex.deep    4,5 l;;Akzo Nobel Coatings CZ,as;5203831;8590627994780;;;;;;;;;;;;;;;
390;CZ;461610;Báze       Rapidry    SatinMatt  medium     4,5 l;;Akzo Nobel Coatings CZ,as;5203837;8590627994728;;;;;;;;;;;;;;;
391;CZ;461611;Báze       Rapidry    SatinMatt  ex.deep    4,5 l;;Akzo Nobel Coatings CZ,as;5203840;8590627994698;;;;;;;;;;;;;;;
392;CZ;461612;Báze       Rapidry    SatinMatt  ex.deep    2,5 l;;Akzo Nobel Coatings CZ,as;5203839;8590627994704;;;;;;;;;;;;;;;
393;CZ;461613;Báze       Rapidry    SatinMatt  ex.deep    0,7 l;;Akzo Nobel Coatings CZ,as;5203838;8590627994711;;;;;;;;;;;;;;;
394;CZ;461614;Báze       Resist     Gloss      ex.deep    2,5 l;;Akzo Nobel Coatings CZ,as;5203829;8590627994797;;;;;;;;;;;;;;;
395;CZ;461615;Báze       Resist     Gloss      medium     4,5 l;;Akzo Nobel Coatings CZ,as;5203827;8590627994810;;;;;;;;;;;;;;;
396;CZ;461616;Báze       Resist     Gloss      medium     2,5 l;;Akzo Nobel Coatings CZ,as;5203826;8590627994827;;;;;;;;;;;;;;;
397;CZ;461617;Báze       Rapidry    SatinMatt  light      0,7 l;;Akzo Nobel Coatings CZ,as;5203832;8590627994773;;;;;;;;;;;;;;;
398;CZ;461618;Báze       Rapidry    SatinMatt  medium     2,5 l;;Akzo Nobel Coatings CZ,as;5203836;8590627994735;;;;;;;;;;;;;;;
399;CZ;461619;Báze       Resist     Gloss      light      4,5 l;;Akzo Nobel Coatings CZ,as;5203824;8590627994841;;;;;;;;;;;;;;;
400;CZ;461620;Báze       Rapidry    SatinMatt  light      2,5 l;;Akzo Nobel Coatings CZ,as;5203833;8590627994766;;;;;;;;;;;;;;;
401;CZ;461621;Báze       Rapidry    SatinMatt  medium     0,7 l;;Akzo Nobel Coatings CZ,as;5203835;8590627994742;;;;;;;;;;;;;;;
402;CZ;461622;Báze       Rapidry    SatinMatt  light      4,5 l;;Akzo Nobel Coatings CZ,as;5203834;8590627994759;;;;;;;;;;;;;;;
403;CZ;463581;Báze       ExpertMatt base       ex.deep    1 l;;Akzo Nobel Coatings CZ,as;5200659;8590627995435;;;;;;;;;;;;;;;
404;CZ;463582;Báze       ExpertMatt base       light      5 l;;Akzo Nobel Coatings CZ,as;5200652;8590627995497;;;;;;;;;;;;;;;
405;CZ;463583;Báze       ExpertMatt base       medium     1 l;;Akzo Nobel Coatings CZ,as;5200654;8590627995473;;;;;;;;;;;;;;;
406;CZ;463584;Báze       ExpertMatt base       light      2,5 l;;Akzo Nobel Coatings CZ,as;5200651;8590627995503;;;;;;;;;;;;;;;
407;CZ;463585;Báze       ExpertMatt base       medium     2,5 l;;Akzo Nobel Coatings CZ,as;5200655;8590627995466;;;;;;;;;;;;;;;
408;CZ;463586;Báze       ExpertMatt base       ex.deep    5 l;;Akzo Nobel Coatings CZ,as;5200661;8590627995411;;;;;;;;;;;;;;;
409;CZ;463587;Báze       ExpertMatt base       light      1 l;;Akzo Nobel Coatings CZ,as;5200650;8590627995510;;;;;;;;;;;;;;;
410;CZ;463588;Báze       ExpertMatt base       ex.deep    2,5 l;;Akzo Nobel Coatings CZ,as;5200660;8590627995428;;;;;;;;;;;;;;;
411;CZ;463589;Báze       ExpertMatt base       medium     5 l;;Akzo Nobel Coatings CZ,as;5200656;8590627995459;;;;;;;;;;;;;;;
412;CZ;463590;Báze       ExpertMatt base       medium     10 l;;Akzo Nobel Coatings CZ,as;5200658;8590627995442;;;;;;;;;;;;;;;
413;CZ;463591;Báze       ExpertMatt base       ex.deep    10 l;;Akzo Nobel Coatings CZ,as;5200662;8590627995404;;;;;;;;;;;;;;;
414;CZ;463592;Báze       ExpertMatt base       light      10 l;;Akzo Nobel Coatings CZ,as;5200653;8590627995480;;;;;;;;;;;;;;;
415;CZ;468249;Xyladecor  terrace    bezbarvý              2,5;;Akzo Nobel Coatings CZ,as;5199866;5904078190661;;;;;;;;;;;;;;;
416;CZ;468250;Xyladecor  standard   ind.teak              2,5 l;;Akzo Nobel Coatings CZ,as;5164329;5903525542725;;;;;;;;;;;;;;;
417;CZ;468251;Xyladecor  terrace    týk                   2,5;;Akzo Nobel Coatings CZ,as;5199865;5904078190654;;;;;;;;;;;;;;;
418;CZ;468252;Xyladecor  terrace    borovice              2,5;;Akzo Nobel Coatings CZ,as;5199864;5904078190647;;;;;;;;;;;;;;;
419;CZ;468259;LX         ORIG       sipo                  5 l;;Akzo Nobel Coatings CZ,as;5221757;8590627989212;;;;;;;;;;;;;;;
420;CZ;468260;LX         ORIG       ořech                 5 l;;Akzo Nobel Coatings CZ,as;5221756;8590627989229;;;;;;;;;;;;;;;
421;CZ;486625;Báze       Supralux   Frontal    bílá       5l;;Akzo Nobel Coatings CZ,as;5230632;5992457500491;;;;;;;;;;;;;;;
422;CZ;525690;Xyladecor Tinova  týk 0,75 l;;Akzo Nobel Coatings CZ,as;5177242;4740182713379;;;;;;;;;;;;;;;
423;CZ;525691;Xyladecor Tinova  mahagon 0,75 l;;Akzo Nobel Coatings CZ,as;5177236;4740182713317;;;;;;;;;;;;;;;
424;CZ;525692;Xyladecor Tinova  dub 0,75 l;;Akzo Nobel Coatings CZ,as;5177244;4740182713393;;;;;;;;;;;;;;;
425;CZ;525693;Xyladecor Tinova  pinie 0,75 l;;Akzo Nobel Coatings CZ,as;5177246;4740182713416;;;;;;;;;;;;;;;
426;CZ;536790;Dulux Cow  Finská     sauna  2,5 l;;Akzo Nobel Coatings CZ,as;5273566;5992457503737;;;;;;;;;;;;;;;
427;CZ;536791;Dulux Cow  Severní    moře  2,5 l;;Akzo Nobel Coatings CZ,as;5273611;5992457504055;;;;;;;;;;;;;;;
428;CZ;536792;Dulux Cow  Polární    noc  2,5 l;;Akzo Nobel Coatings CZ,as;5273615;5992457504093;;;;;;;;;;;;;;;
429;CZ;536793;Dulux Cow  Norský     Fjord       2,5 l;;Akzo Nobel Coatings CZ,as;5273604;5992457503980;;;;;;;;;;;;;;;
430;CZ;536794;Dulux Cow  Aromatický kardamon    2,5 l;;Akzo Nobel Coatings CZ,as;5163239;5903525961373;;;;;;;;;;;;;;;
431;CZ;536795;Dulux Cow  Granadská  malina  2,5 l;;Akzo Nobel Coatings CZ,as;5163340;5903525964374;;;;;;;;;;;;;;;
432;CZ;536796;Dulux Cow  Kouzlo     Provence    2,5 l;;Akzo Nobel Coatings CZ,as;5163255;5903525965272;;;;;;;;;;;;;;;
433;CZ;536797;Dulux Cow  Mandloňový květ        2,5 l;;Akzo Nobel Coatings CZ,as;5163235;5903525964770;;;;;;;;;;;;;;;
434;CZ;536798;Dulux Cow  Bílé víno              2,5 l;;Akzo Nobel Coatings CZ,as;5163369;5903525960574;;;;;;;;;;;;;;;
435;CZ;536799;Dulux Cow  Mrazivé    ráno  2,5 l;;Akzo Nobel Coatings CZ,as;5273570;5992457503751;;;;;;;;;;;;;;;
436;CZ;536800;Dulux Cow  Poupata    akácií      2,5 l;;Akzo Nobel Coatings CZ,as;5163233;5903525966576;;;;;;;;;;;;;;;
437;CZ;536801;Dulux Cow  Stříbrný   led  2,5 l;;Akzo Nobel Coatings CZ,as;5163343;5903525966071;;;;;;;;;;;;;;;
438;CZ;536802;Dulux Cow  Vášnivá    Carmen  2,5 l;;Akzo Nobel Coatings CZ,as;5270618;5992457502969;;;;;;;;;;;;;;;
439;CZ;536803;Dulux Cow  Zelené     terasy  2,5 l;;Akzo Nobel Coatings CZ,as;5163295;5903525967078;;;;;;;;;;;;;;;
440;CZ;536804;Dulux Cow  Tibetské   roucho  2,5 l;;Akzo Nobel Coatings CZ,as;5163299;5903525963674;;;;;;;;;;;;;;;
441;CZ;538572;Luxol      originál   Oregonská  pínie      5 l;;Akzo Nobel Coatings CZ,as;5253017;8590627988239;;;;;;;;;;;;;;;
442;CZ;550385;Hammerite  na rez kovářská barva 0,75l;;Akzo Nobel Coatings CZ,as;5093197;5011867049229;;;;;;;;;;;;;;;
443;CZ;550386;Hammerite  radiátor bílý  0,75l;;Akzo Nobel Coatings CZ,as;5197496;5904078191071;;;;;;;;;;;;;;;
444;CZ;550387;Hammerite  sprej hladký bílý 400ml;;Akzo Nobel Coatings CZ,as;5084782;5011867202136;;;;;;;;;;;;;;;
445;CZ;550388;Hammerite  sprej hladký stříbrný 400ml;;Akzo Nobel Coatings CZ,as;5084785;5011867243139;;;;;;;;;;;;;;;
446;CZ;550389;Hammerite  sprej hladký tm. zelený 400ml;;Akzo Nobel Coatings CZ,as;5092821;5011867007120;;;;;;;;;;;;;;;
447;CZ;550390;Hammerite  sprej hladký zlatý 400ml;;Akzo Nobel Coatings CZ,as;5092831;5011867011073;;;;;;;;;;;;;;;
448;CZ;550391;Hammerite  sprej hladký černý 400ml;;Akzo Nobel Coatings CZ,as;5092965;5011867220130;;;;;;;;;;;;;;;
449;CZ;550392;Hammerite  sprej hladký červený 400ml;;Akzo Nobel Coatings CZ,as;5092967;5011867221137;;;;;;;;;;;;;;;
450;CZ;550393;Hammerite  sprej hladký žlutý 400ml;;Akzo Nobel Coatings CZ,as;5092968;5011867222134;;;;;;;;;;;;;;;
451;CZ;550394;Hammerite  sprej hladký modrý 400ml;;Akzo Nobel Coatings CZ,as;5092970;5011867224138;;;;;;;;;;;;;;;
452;CZ;550395;Hammerite  sprej hladký černý 400ml;;Akzo Nobel Coatings CZ,as;5084778;5011867011080;;;;;;;;;;;;;;;
453;CZ;550397;Hammerite  sprej radiátor bílý 400ml;;Akzo Nobel Coatings CZ,as;5084780;5011867018300;;;;;;;;;;;;;;;
454;CZ;550398;Hammerite  sprej žáruvzdorn ý černý 400ml;;Akzo Nobel Coatings CZ,as;5092866;5011867025209;;;;;;;;;;;;;;;
455;CZ;553053;DULUX Rapidry Aqua bílá lesk 0,75L;;Akzo Nobel Coatings CZ,as;5328182;8590627985665;;;;;;;;;;;;;;;
456;CZ;553054;DULUX Rapidry Aqua bílá lesk 2,5L;;Akzo Nobel Coatings CZ,as;5328183;8590627985658;;;;;;;;;;;;;;;
457;CZ;553055;DULUX Rapidry Aqua bílá 0,75L;;Akzo Nobel Coatings CZ,as;5328184;8590627985641;;;;;;;;;;;;;;;
458;CZ;553056;DULUX Rapidry Aqua bílá 2,5L;;Akzo Nobel Coatings CZ,as;5328185;8590627985634;;;;;;;;;;;;;;;
459;CZ;553057;DULUX Rapidry Aqua slonová 0,75L;;Akzo Nobel Coatings CZ,as;5328186;8590627985627;;;;;;;;;;;;;;;
460;CZ;553058;DULUX Rapidry Aqua světle 0,75L;;Akzo Nobel Coatings CZ,as;5328187;8590627985610;;;;;;;;;;;;;;;
461;CZ;553059;DULUX Rapidry Aqua tmavě 0,75L;;Akzo Nobel Coatings CZ,as;5328188;8590627985603;;;;;;;;;;;;;;;
462;CZ;553060;DULUX Rapidry Aqua žlutá 0,75L;;Akzo Nobel Coatings CZ,as;5328189;8590627985597;;;;;;;;;;;;;;;
463;CZ;553061;DULUX Rapidry Aqua oranžová 0,75L;;Akzo Nobel Coatings CZ,as;5328190;8590627985580;;;;;;;;;;;;;;;
464;CZ;553062;DULUX Rapidry Aqua červená 0,75L;;Akzo Nobel Coatings CZ,as;5328191;8590627985573;;;;;;;;;;;;;;;
465;CZ;553063;DULUX Rapidry Aqua zelená 0,75L;;Akzo Nobel Coatings CZ,as;5328193;8590627985566;;;;;;;;;;;;;;;
466;CZ;553064;DULUX Rapidry Aqua světle 0,75L;;Akzo Nobel Coatings CZ,as;5328194;8590627985559;;;;;;;;;;;;;;;
467;CZ;553065;DULUX Rapidry Aqua šedá 0,75L;;Akzo Nobel Coatings CZ,as;5328195;8590627985542;;;;;;;;;;;;;;;
468;CZ;553066;DULUX Rapidry Aqua šedá 2,5L;;Akzo Nobel Coatings CZ,as;5328197;8590627985535;;;;;;;;;;;;;;;
469;CZ;553067;DULUX Rapidry Aqua červenohně 0,75L;;Akzo Nobel Coatings CZ,as;5328198;8590627985528;;;;;;;;;;;;;;;
470;CZ;553068;DULUX Rapidry Aqua čoko 0,75L;;Akzo Nobel Coatings CZ,as;5328199;8590627985511;;;;;;;;;;;;;;;
471;CZ;553069;DULUX Rapidry Aqua hnědá 0,75L;;Akzo Nobel Coatings CZ,as;5328200;8590627985504;;;;;;;;;;;;;;;
472;CZ;553070;DULUX Rapidry Aqua tmavě 0,75L;;Akzo Nobel Coatings CZ,as;5328202;8590627985498;;;;;;;;;;;;;;;
473;CZ;553071;DULUX Rapidry Aqua tmavě 2,5L;;Akzo Nobel Coatings CZ,as;5328203;8590627985481;;;;;;;;;;;;;;;
474;CZ;553072;DULUX Rapidry Aqua černá 0,75L;;Akzo Nobel Coatings CZ,as;5328204;8590627985474;;;;;;;;;;;;;;;
475;CZ;553126;DULUX COW TESTER ohnivé flamenco 30ml;;Akzo Nobel Coatings CZ,as;5327582;5992457506592;;;;;;;;;;;;;;;
476;CZ;553162;LUXOL AQUA Ořech  0,75l;;Akzo Nobel Coatings CZ,as;5331249;8590627985429;;;;;;;;;;;;;;;
477;CZ;553163;LUXOL AQUA Ořech  2,5l;;Akzo Nobel Coatings CZ,as;5331250;8590627985412;;;;;;;;;;;;;;;
478;CZ;553164;LUXOL AQUA Oregonská  0,75l;;Akzo Nobel Coatings CZ,as;5331252;8590627985405;;;;;;;;;;;;;;;
479;CZ;553165;LUXOL AQUA Oregonská  2,5l;;Akzo Nobel Coatings CZ,as;5331253;8590627985399;;;;;;;;;;;;;;;
480;CZ;553166;LUXOL AQUA Mahagon  0,75l;;Akzo Nobel Coatings CZ,as;5331254;8590627985382;;;;;;;;;;;;;;;
481;CZ;553167;LUXOL AQUA Mahagon  2,5l;;Akzo Nobel Coatings CZ,as;5331255;8590627985375;;;;;;;;;;;;;;;
482;CZ;553168;LUXOL AQUA Palisandr  0,75l;;Akzo Nobel Coatings CZ,as;5331256;8590627985368;;;;;;;;;;;;;;;
483;CZ;553169;LUXOL AQUA Palisandr  2,5l;;Akzo Nobel Coatings CZ,as;5331257;8590627985351;;;;;;;;;;;;;;;
484;CZ;553170;LUXOL AQUA Tmavý  0,75l;;Akzo Nobel Coatings CZ,as;5331258;8590627985344;;;;;;;;;;;;;;;
485;CZ;553171;LUXOL AQUA Tmavý  2,5l;;Akzo Nobel Coatings CZ,as;5331259;8590627985337;;;;;;;;;;;;;;;
486;CZ;553172;LUXOL AQUA Švédská  0,75l;;Akzo Nobel Coatings CZ,as;5331260;8590627985320;;;;;;;;;;;;;;;
487;CZ;553173;LUXOL AQUA Švédská  2,5l;;Akzo Nobel Coatings CZ,as;5331261;8590627985313;;;;;;;;;;;;;;;
488;CZ;553174;LUXOL AQUA Bezbarvý  0,75l;;Akzo Nobel Coatings CZ,as;5331262;8590627985306;;;;;;;;;;;;;;;
489;CZ;553175;LUXOL AQUA Bezbarvý  2,5l;;Akzo Nobel Coatings CZ,as;5331263;8590627985290;;;;;;;;;;;;;;;
490;CZ;553176;LUXOL AQUA Teak  0,75l;;Akzo Nobel Coatings CZ,as;5331264;8590627985283;;;;;;;;;;;;;;;
491;CZ;553177;LUXOL AQUA Teak  2,5l;;Akzo Nobel Coatings CZ,as;5331265;8590627985276;;;;;;;;;;;;;;;
492;CZ;553178;LUXOL AQUA Lípa  0,75l;;Akzo Nobel Coatings CZ,as;5331266;8590627985269;;;;;;;;;;;;;;;
493;CZ;553179;LUXOL AQUA Lípa  2,5l;;Akzo Nobel Coatings CZ,as;5331267;8590627985252;;;;;;;;;;;;;;;
494;CZ;553180;LUXOL AQUA Šedý  0,75l;;Akzo Nobel Coatings CZ,as;5331269;8590627985245;;;;;;;;;;;;;;;
495;CZ;553181;LUXOL AQUA Šedý  2,5l;;Akzo Nobel Coatings CZ,as;5331270;8590627985238;;;;;;;;;;;;;;;
496;CZ;553182;LUXOL AQUA Impregnace Bezbarvý 0,75l;;Akzo Nobel Coatings CZ,as;5328424;8590627985467;;;;;;;;;;;;;;;
497;CZ;553183;LUXOL AQUA Impregnace Bezbarvý 2,5l;;Akzo Nobel Coatings CZ,as;5328425;8590627985450;;;;;;;;;;;;;;;
498;CZ;553187;DULUX EC TESTER Stmívání  30ml;;Akzo Nobel Coatings CZ,as;5327576;5992457506585;;;;;;;;;;;;;;;
499;CZ;553237;Dulux Easy Care Bílá 6,5kg;;Akzo Nobel Coatings CZ,as;5308851;8590627986273;;;;;;;;;;;;;;;
500;SK;103281;Vinyl matt light   1 l;;AKZO NOBEL COATINGS CZ AS;5200580;8590627995381;;;;;;;;;;;;;;;
501;SK;103282;Vinyl matt medium   1 l;;AKZO NOBEL COATINGS CZ AS;5200585;8590627995336;;;;;;;;;;;;;;;
502;SK;103283;Vinyl matt ex.deep   1 l;;AKZO NOBEL COATINGS CZ AS;5200589;8590627995299;;;;;;;;;;;;;;;
503;SK;103284;Vinyl matt light   2,5 l;;AKZO NOBEL COATINGS CZ AS;5200581;8590627995374;;;;;;;;;;;;;;;
504;SK;103285;Vinyl matt medium   2,5 l;;AKZO NOBEL COATINGS CZ AS;5200586;8590627995329;;;;;;;;;;;;;;;
505;SK;103286;Vinyl matt ex.deep   2,5 l;;AKZO NOBEL COATINGS CZ AS;5200590;8590627995282;;;;;;;;;;;;;;;
506;SK;103287;Vinyl matt light   5 l;;AKZO NOBEL COATINGS CZ AS;5200582;8590627995367;;;;;;;;;;;;;;;
507;SK;103288;Vinyl matt medium   5 l;;AKZO NOBEL COATINGS CZ AS;5200587;8590627995312;;;;;;;;;;;;;;;
508;SK;103289;Vinyl matt ex.deep   5 l;;AKZO NOBEL COATINGS CZ AS;5200591;8590627995275;;;;;;;;;;;;;;;
509;SK;103290;Vinyl matt PBW   2,5 l;;AKZO NOBEL COATINGS CZ AS;5149182;5010212561140;;;;;;;;;;;;;;;
510;SK;103291;Vinyl matt PBW   5 l;;AKZO NOBEL COATINGS CZ AS;5149183;5010212561157;;;;;;;;;;;;;;;
511;SK;103292;Vinyl matt PBW   10 l;;AKZO NOBEL COATINGS CZ AS;5149187;5010212561195;;;;;;;;;;;;;;;
512;SK;103293;Classic Select Woodstain  1 l;;AKZO NOBEL COATINGS CZ AS;5203841;8590627994681;;;;;;;;;;;;;;;
513;SK;103294;Classic Select Woodstain  2,5 l;;AKZO NOBEL COATINGS CZ AS;5203842;8590627994674;;;;;;;;;;;;;;;
514;SK;103295;Classic Select Woodstain  4,5 l;;AKZO NOBEL COATINGS CZ AS;5203843;8590627994667;;;;;;;;;;;;;;;
515;SK;103296;Protective Woodsheen   1 l;;AKZO NOBEL COATINGS CZ AS;5203844;8590627994650;;;;;;;;;;;;;;;
516;SK;103297;Protective Woodsheen   2,5 l;;AKZO NOBEL COATINGS CZ AS;5203845;8590627994643;;;;;;;;;;;;;;;
517;SK;103298;Protective Woodsheen   4,5 l;;AKZO NOBEL COATINGS CZ AS;5203846;8590627994636;;;;;;;;;;;;;;;
518;SK;103303;Weather Shield Plus light 2,5 l;;AKZO NOBEL COATINGS CZ AS;5200529;8590627995893;;;;;;;;;;;;;;;
519;SK;103304;Weather Shield Plus medium 2,5 l;;AKZO NOBEL COATINGS CZ AS;5200563;8590627995855;;;;;;;;;;;;;;;
520;SK;103305;Weather Shield Plus ex.deep 2,5 l;;AKZO NOBEL COATINGS CZ AS;5200632;8590627995824;;;;;;;;;;;;;;;
521;SK;103306;Weather Shield Plus light 5 l;;AKZO NOBEL COATINGS CZ AS;5200560;8590627995886;;;;;;;;;;;;;;;
522;SK;103307;Weather Shield Plus medium 5 l;;AKZO NOBEL COATINGS CZ AS;5200564;8590627995848;;;;;;;;;;;;;;;
523;SK;103308;Weather Shield Plus ex.deep 5 l;;AKZO NOBEL COATINGS CZ AS;5200633;8590627995817;;;;;;;;;;;;;;;
524;SK;103309;Weather Shield Plus light 10 l;;AKZO NOBEL COATINGS CZ AS;5200561;8590627995879;;;;;;;;;;;;;;;
525;SK;103310;Weather Shield Plus medium 10 l;;AKZO NOBEL COATINGS CZ AS;5200565;8590627994551;;;;;;;;;;;;;;;
526;SK;105388;Luxol Original Stř. Smrk   0,75 l;;AKZO NOBEL COATINGS CZ AS;5273945;8590627987195;;;;;;;;;;;;;;;
527;SK;105389;Luxol Original Stř. Smrk   2,5 l;;AKZO NOBEL COATINGS CZ AS;5273947;8590627987188;;;;;;;;;;;;;;;
528;SK;105390;Luxol Original Fin. Boro.  0,75 l;;AKZO NOBEL COATINGS CZ AS;5273948;8590627987171;;;;;;;;;;;;;;;
529;SK;105391;Luxol Original Fin. Boro.  2,5 l;;AKZO NOBEL COATINGS CZ AS;5273949;8590627987164;;;;;;;;;;;;;;;
530;SK;105392;Luxol Original Vrba  0,75 l;;AKZO NOBEL COATINGS CZ AS;5273950;8590627987157;;;;;;;;;;;;;;;
531;SK;105393;Luxol Original Vrba  2,5 l;;AKZO NOBEL COATINGS CZ AS;5273951;8590627987140;;;;;;;;;;;;;;;
532;SK;105394;Luxol Original Osika  0,75 l;;AKZO NOBEL COATINGS CZ AS;5273952;8590627987133;;;;;;;;;;;;;;;
533;SK;105395;Luxol Original Osika  2,5 l;;AKZO NOBEL COATINGS CZ AS;5273953;8590627987126;;;;;;;;;;;;;;;
534;SK;105396;Luxol Original Platan  0,75 l;;AKZO NOBEL COATINGS CZ AS;5273955;8590627987119;;;;;;;;;;;;;;;
535;SK;105397;Luxol Original Platan  2,5 l;;AKZO NOBEL COATINGS CZ AS;5273956;8590627987102;;;;;;;;;;;;;;;
536;SK;109234;Dulux Easy Care Biely mrak 2,5 l;;AKZO NOBEL COATINGS CZ AS;5273555;8590627987607;;;;;;;;;;;;;;;
537;SK;109235;Dulux Easy Care Platina  2,5 l;;AKZO NOBEL COATINGS CZ AS;5273567;8590627987522;;;;;;;;;;;;;;;
538;SK;109236;Dulux Easy Care Strieborná baňa 2,5 l;;AKZO NOBEL COATINGS CZ AS;5273585;8590627987409;;;;;;;;;;;;;;;
539;SK;109237;Dulux Easy Care Stmievanie  2,5 l;;AKZO NOBEL COATINGS CZ AS;5273553;8590627987621;;;;;;;;;;;;;;;
540;SK;109238;Dulux Easy Care Anglická hmla 2,5 l;;AKZO NOBEL COATINGS CZ AS;5273540;8590627987720;;;;;;;;;;;;;;;
541;SK;109239;Dulux Easy Care Alabaster  2,5 l;;AKZO NOBEL COATINGS CZ AS;5273541;8590627987713;;;;;;;;;;;;;;;
542;SK;109240;Dulux Easy Care Smotanová zmrzlina 2,5 l;;AKZO NOBEL COATINGS CZ AS;5273552;8590627987638;;;;;;;;;;;;;;;
543;SK;109241;Dulux Easy Care Prevažne zatiahnuté 2,5 l;;AKZO NOBEL COATINGS CZ AS;5273640;8590627987331;;;;;;;;;;;;;;;
544;SK;109242;Dulux Easy Care Majstrovs.  plátno 2,5 l;;AKZO NOBEL COATINGS CZ AS;5273563;8590627987553;;;;;;;;;;;;;;;
545;SK;109243;Dulux Easy Care Súmrak  2,5 l;;AKZO NOBEL COATINGS CZ AS;5273573;8590627987485;;;;;;;;;;;;;;;
546;SK;109244;Dulux Easy Care Dotyk  zimy 2,5 l;;AKZO NOBEL COATINGS CZ AS;5273543;8590627987690;;;;;;;;;;;;;;;
