;COUNTRY;SORT_ART_NR;ART_NAME;URL;Supplier;Suppl. Product code;EAN;COMPETITOR;SKU_ID;SORT_EAN_NR;ART_NAME;PACKAGE_PRICE;UNIT_PRICE;PROMO_PRICE;QTY_FACTOR_PACKAGE_PRICE;URL;MATCH_TYPE_FLAG;QLTY_FACTOR_PACKAGE_PRICE;MATCH_SOURCE;MATCH_OWNER;CRAWLING_TIMESTAMP;COMMENTS
127;SK;111138;LED CLSCANDLE 4W;;EMOS SK S.R.O.;1525731400;8592920045015;;;;;;;;;;;;;;;
128;SK;111140;LED CLSA60 9W E27;;EMOS SK S.R.O.;1525733201;8592920044452;;;;;;;;;;;;;;;
129;SK;112202;ŽiarovkaLED FLM;;EMOS SK S.R.O.;1525281210;8592920016718;;;;;;;;;;;;;;;
130;SK;112203;ŽiarovkaLED FLM;;EMOS SK S.R.O.;1525283210;8592920016749;;;;;;;;;;;;;;;
131;SK;112204;ŽiarovkaLED FLM;;EMOS SK S.R.O.;1525283230;8592920030554;;;;;;;;;;;;;;;
132;SK;112205;ŽiarovkaLED FLM;;EMOS SK S.R.O.;1525283240;8592920030585;;;;;;;;;;;;;;;
133;SK;112211;ŽiarovkaLED PREM;;EMOS SK S.R.O.;1525660200;8592920029510;;;;;;;;;;;;;;;
134;SK;112223;ŽiarovkaLED PREM;;EMOS SK S.R.O.;1525653200;8592920029480;;;;;;;;;;;;;;;
135;SK;114043;LEDŽIAROV.CANDLE A++;;EMOS SK S.R.O.;1525281204;8592920044926;;;;;;;;;;;;;;;
136;SK;114044;LEDŽIAROV.MINI GLNW;;EMOS SK S.R.O.;1525281211;8592920045220;;;;;;;;;;;;;;;
137;SK;114045;LEDŽIAROV.MINI GLNW;;EMOS SK S.R.O.;1525283211;8592920045282;;;;;;;;;;;;;;;
138;SK;114046;LEDŽIAROV.A60 A++ 6W;;EMOS SK S.R.O.;1525283232;8592920044247;;;;;;;;;;;;;;;
139;SK;114047;LEDŽIAROV.A60 A++;;EMOS SK S.R.O.;1525283241;8592920044278;;;;;;;;;;;;;;;
140;SK;114050;LEDŽIAROV.MR16 4,5W;;EMOS SK S.R.O.;1525730200;8592920045916;;;;;;;;;;;;;;;
141;SK;114051;LEDŽIAROV.MR16 4,5W;;EMOS SK S.R.O.;1525730201;8592920045947;;;;;;;;;;;;;;;
142;SK;114052;LEDŽIAROV.MR16 4,5W;;EMOS SK S.R.O.;1525730400;8592920045978;;;;;;;;;;;;;;;
143;SK;114053;LEDŽIAROV.MR16 4,5W;;EMOS SK S.R.O.;1525730100;8592920046005;;;;;;;;;;;;;;;
144;SK;114054;LEDŽIAROV.MR16 8W;;EMOS SK S.R.O.;1525730203;8592920046098;;;;;;;;;;;;;;;
145;SK;114055;LEDŽIAROV.MR16 8W;;EMOS SK S.R.O.;1525730402;8592920046128;;;;;;;;;;;;;;;
146;SK;114056;LEDŽIAROV.MR16 8W;;EMOS SK S.R.O.;1525730101;8592920046159;;;;;;;;;;;;;;;
